,vid,title,description,thumbnail,view_counts
28,Ab19PVgExSc,QUEM CONSEGUE COMER MAIS COMIDA NOS ANIMES? #shorts #anime,,https://i.ytimg.com/vi/Ab19PVgExSc/default.jpg,621255
29,I_sL2nbhbBM,4 Anime Mythics at the SAME Time 🤩,Join PWR Discord: https://discord.gg/pwr Subscribe to Lachy Shorts! http://bit.ly/LachyShortsSubscribe ⚡️My APPAREL⚡️ ...,https://i.ytimg.com/vi/I_sL2nbhbBM/default.jpg,231546
30,HHq6G0fiB2o,Q&amp;A Saturday with my neighbor #anime #naruto #itachi,,https://i.ytimg.com/vi/HHq6G0fiB2o/default.jpg,5301370
31,2EekwHf39zI,Denji grabbing Powers B**bs pt2 @PiathePanda #chainsawman #anime #naruto,,https://i.ytimg.com/vi/2EekwHf39zI/default.jpg,2464059
32,PdvaxlUsUVk,Oniichan V.S. José Roberto Pt.2 🤝🏻 #otakulife #humor #oniichan #comedy #anime #fypシ #joseroberto,,https://i.ytimg.com/vi/PdvaxlUsUVk/default.jpg,277831
33,MNQPZaxPEbw,Nya! Power #anime #chainsawman #power,,https://i.ytimg.com/vi/MNQPZaxPEbw/default.jpg,10145768
34,eLkfQYus8yo,Goku + Sharingan + Rinnegan = 💀 😂 #anime #shorts,,https://i.ytimg.com/vi/eLkfQYus8yo/default.jpg,16180022
35,rZeky4aRoWU,It’s been 15 Years 😂😂 #anime #dbz #stopmotion #comedy #fyp,,https://i.ytimg.com/vi/rZeky4aRoWU/default.jpg,460652
36,FoiL5toLJok,MAKIMA&#39;S DEAD #celebration #short #chainsawman #makima #fyp #trending #viral #asmr #anime #animeedit,,https://i.ytimg.com/vi/FoiL5toLJok/default.jpg,1742011
37,PHGmXzmqyHg,junji ito maniac manga vs anime #anime,,https://i.ytimg.com/vi/PHGmXzmqyHg/default.jpg,4578
38,yEvnxYlVzuA,Game of Thrones as an 80&#39;s Dark Fantasy Anime Film,"0:00 Jon Snow 0:11 The Wall 0:16 Arya Stark 0:21 Eddard ""Ned"" Stark 0:31 Winterfell 0:36 Daenerys Targaryen 0:51 King's ...",https://i.ytimg.com/vi/yEvnxYlVzuA/default.jpg,41666
39,NrCh4dVoZrE,Preguntas de Naruto en Fortnite 🍥Anime naruto shippuden y boruto #naruto #anime #fortnite,Esta es una seccion de preguntas y respuestas de Naruto shippuden y boruto con tematica de Fortnite retos #naruto #anime ...,https://i.ytimg.com/vi/NrCh4dVoZrE/default.jpg,41842
40,4b1CeRJd-9g,when you watch too much anime...,TIKTOK - https://www.tiktok.com/@lilypichu ❀WEBSITE - https://www.lilypichu.com ❀LilyGaming ...,https://i.ytimg.com/vi/4b1CeRJd-9g/default.jpg,154410
41,fs_mH4QnAe4,Anime MasterChef  AMV - Audience Choice Japan Expo 2017,"I tried to edit an amv like this for a long time, but I never started it because I didn't find a good song... this year at soul's team IC I ...",https://i.ytimg.com/vi/fs_mH4QnAe4/default.jpg,9494861
42,6RjJEAX-z8Y,When an Anime only focuses on Boxing,FOLLOW @SUPREMEDREAMS_1 AND @RDCWORLD1 FOR MORE CONTENT/UPDATES ~RDC Social Media ...,https://i.ytimg.com/vi/6RjJEAX-z8Y/default.jpg,1294695
43,TB464lz0zkY,Top 10 Romance Anime To Watch In 2022,anime #animeshorts #shorts.,https://i.ytimg.com/vi/TB464lz0zkY/default.jpg,39913
44,CyQlOY9YI0s,anime sketch without erasing #asmr #asmrsounds  #sketchanime #shorts #fyp,Join membership to see the earliest videos! https://www.youtube.com/channel/UCNPAJgjON65Fa2-j6hKdI1A/join ❤ ❤Contact ...,https://i.ytimg.com/vi/CyQlOY9YI0s/default.jpg,10208
45,z7oG0vUrpBY,IF RICK AND MORTY WAS AN ANIME  - MALEC,"Thank you for watching, hope you enjoyed. See you soon ! Instagram : @malecandco music and mix : KronoMuzik Twitter: ...",https://i.ytimg.com/vi/z7oG0vUrpBY/default.jpg,14156963
46,5EN3dO_NTrc,Estafó al chico del Oxxo! 😎. #otakulife #fypシ #oniichan #comedy #humor #anime #oxxo,,https://i.ytimg.com/vi/5EN3dO_NTrc/default.jpg,93189
47,TUVfK8XljbY,Colgate + Anime 📸💥,,https://i.ytimg.com/vi/TUVfK8XljbY/default.jpg,28225204
48,1inJ_v7KR5o,L&#39;Arbre Généalogique De Zoro Révélé | #shorts #onepiece #anime,Pour me soutenir : ✓ Boutique Amazon : https://amzn.to/3HCAhdD A partir des anime je te fais des vidéos qui vont t'apprendre ...,https://i.ytimg.com/vi/1inJ_v7KR5o/default.jpg,218810
49,ECE0L7Wq_Ec,Double Life Anime Opening,"Hope I'm not too late to the party! Enjoy! Music: Fate/Apocrypha OP1 - ""Eiyuu Unmei no Uta (英雄 運命の詩)"" - EGOIST - Band ...",https://i.ytimg.com/vi/ECE0L7Wq_Ec/default.jpg,16994
