,vid,title,description,thumbnail,view_counts
30,LdeuKpLtbcc,Unboxing The Smallest Toy from MICRO TOY BOX #shorts,"First time opening these, and I was pleasantly surprised by how small and functional one of them is. #shorts.",https://i.ytimg.com/vi/LdeuKpLtbcc/default.jpg,873631
31,gd3ozVg7FmM,Unboxing the AIR JORDAN 1 LOST &amp; FOUND Chicago 2022,,https://i.ytimg.com/vi/gd3ozVg7FmM/default.jpg,736408
32,lhJ5mNzEZiM,0525304827#cute fan#buy i phone#unboxing#Abdul Ghafoor#Abdul shakoor#Zam Zam electronics shop,,https://i.ytimg.com/vi/lhJ5mNzEZiM/default.jpg,477919
33,yGyisipwRPE,Iphone 13 Pink 128GB Aesthetic Unboxing,"So happy, finally i got my self an Iphone 13 as a self reward!!",https://i.ytimg.com/vi/yGyisipwRPE/default.jpg,2055512
34,VWB0C5DHNXc,Unboxing Urbanic Bag 😱 #crafteraditi #youtubepartner #shorts #youtubeshorts #unboxing @CrafterAditi,This is your Crafter Aditi's 2nd Channel Instagram : @crafter_aditi https://instagram.com/crafter_aditi/ Guys and Cuties I ...,https://i.ytimg.com/vi/VWB0C5DHNXc/default.jpg,3295300
35,Vr-zsiwXxg0,Metroid Prime Remastered - Shorts Unboxing,Metroid Prime Remastered is finally here and today I wanted to do an unboxing to show what's inside.,https://i.ytimg.com/vi/Vr-zsiwXxg0/default.jpg,31170
36,pEmnaiQ-5Cc,A capo del globo UNBOXING💖😱🫶🏻 #unboxing #mollette #acapodelglobo #gadget,,https://i.ytimg.com/vi/pEmnaiQ-5Cc/default.jpg,258143
37,M0F4R89r9kw,Mystery Sensory Sushi Fidget Unboxing Satisfying Video ASMR! #shorts #fidgets #asmr,Let's Open this Mystery Fidget Sensory Sushi Pack and See What We Find! #shorts #fidgets #asmr #popits #oddlysatisfying.,https://i.ytimg.com/vi/M0F4R89r9kw/default.jpg,1735783
38,nFpohZInJ8o,Humari Abtak Ki Sabse Fast Unboxing Feat. Samsung Galaxy F13⚡️#TrakinShorts #Shorts,Doston welcome to the world of Trakin Shorts. Yaha aap ko dekhne milenge bahot saare interesting videos to jaldi se subscribe ...,https://i.ytimg.com/vi/nFpohZInJ8o/default.jpg,900080
39,yycvJQ8tBkc,iPhone 14 Pro Max Unboxing - Itna Sasta Flipkart Sale me - Rv #shorts,shorts.,https://i.ytimg.com/vi/yycvJQ8tBkc/default.jpg,22359
40,vz6g4qi99QY,I got my first LOUIS VUITTON *Unboxing* #shorts #youtubeshorts #ashortaday #minivlog #unboxing #yt,buying my first LOUIS VUITTON *Unboxing* #shorts #youtubeshorts #ashortaday #minivlog #unboxing #yt.,https://i.ytimg.com/vi/vz6g4qi99QY/default.jpg,1963417
41,7PxxVaqRzdA,UNBOXING IPHONE 14 PRO DEEP PURPLE | KAWAII AESTHETIC | HILDAXKEIKO #shorts,SUBSCRIBE: http://bit.ly/SubsKeikoFamily Follow Tiktok : https://www.tiktok.com/@hildaxkeiko?_t=8WD8ozCzY7K&_r=1 Follow ...,https://i.ytimg.com/vi/7PxxVaqRzdA/default.jpg,950037
42,wv4e1FWjyAE,ASMR Unboxing @NIIMBOT D11 Label Maker #shorts #asmr #unboxing,Shop it here: https://niimbots.com/?ref=THECRAFTYLEFTY 15% discount code: THECRAFTYLEFTY For business inquiries: ...,https://i.ytimg.com/vi/wv4e1FWjyAE/default.jpg,9546476
43,ZJkzcDgZgiQ,Unboxing Samsung Galaxy Z Flip 4,capitalism popped off today! but i finally got my cute little dream phone #galaxyzflip4 #samsung #technology #unboxing.,https://i.ytimg.com/vi/ZJkzcDgZgiQ/default.jpg,2695627
44,SysLiiRBwIM,HUGE SHOPPING SPREE UNBOXING HAUL #shorts #shopping #haul,,https://i.ytimg.com/vi/SysLiiRBwIM/default.jpg,51885
45,4j_J6h_HkI4,"Unboxing My New $10,000 Gecko! *CRAZY* #shorts #animals #lizard #reptiles #gecko #rare #cuteanimals",,https://i.ytimg.com/vi/4j_J6h_HkI4/default.jpg,180305
46,PymTr0KZvYA,"Unboxing the Air Jordan 1 &quot;YEAR OF THE RABBITS&quot;, are these the best to release in 2023!? #shorts",,https://i.ytimg.com/vi/PymTr0KZvYA/default.jpg,75836
47,_Zj1C0Ik87I,Daredevil Unboxing! #iosonounvirtuale #daredevil #xmstudios #unboxing #marvel #marvelcomics,,https://i.ytimg.com/vi/_Zj1C0Ik87I/default.jpg,193246
48,ImjUUw-UQ8I,ABRINDO LOL SURPRISE GLITTER GLOBE !! #lolsurprise #unboxing #toys,,https://i.ytimg.com/vi/ImjUUw-UQ8I/default.jpg,12722
49,AXWprRYcR8g,Unboxing Blindbox KKV 500ribu | Asakecil,,https://i.ytimg.com/vi/AXWprRYcR8g/default.jpg,153146
